"","Name","Type1","Type2","Region","Legendary","Mythical","Baby","Fossil","Mega","Gmax","Mono-type","Dual-type","Sprite"
"471","glaceon","ice",NA,"sinnoh",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/471.png"
"472","gliscor","ground","flying","sinnoh",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/472.png"
"473","mamoswine","ice","ground","sinnoh",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/473.png"
"474","porygon-z","normal",NA,"sinnoh",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/474.png"
"475","gallade","psychic","fighting","sinnoh",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/475.png"
"476","probopass","rock","steel","sinnoh",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/476.png"
"477","dusknoir","ghost",NA,"sinnoh",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/477.png"
"478","froslass","ice","ghost","sinnoh",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/478.png"
"479","rotom","electric","ghost","sinnoh",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/479.png"
"480","uxie","psychic",NA,"sinnoh",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/480.png"
"481","mesprit","psychic",NA,"sinnoh",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/481.png"
"482","azelf","psychic",NA,"sinnoh",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/482.png"
"483","dialga","steel","dragon","sinnoh",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/483.png"
"484","palkia","water","dragon","sinnoh",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/484.png"
"485","heatran","fire","steel","sinnoh",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/485.png"
"486","regigigas","normal",NA,"sinnoh",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/486.png"
"487","giratina-altered","ghost","dragon","sinnoh",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/487.png"
"488","cresselia","psychic",NA,"sinnoh",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/488.png"
"489","phione","water",NA,"sinnoh",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/489.png"
"490","manaphy","water",NA,"sinnoh",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/490.png"
"491","darkrai","dark",NA,"sinnoh",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/491.png"
"492","shaymin-land","grass",NA,"sinnoh",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/492.png"
"493","arceus","normal",NA,"sinnoh",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/493.png"
"494","victini","psychic","fire","unova",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/494.png"
"495","snivy","grass",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/495.png"
"496","servine","grass",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/496.png"
"497","serperior","grass",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/497.png"
"498","tepig","fire",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/498.png"
"499","pignite","fire","fighting","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/499.png"
"500","emboar","fire","fighting","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/500.png"
"501","oshawott","water",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/501.png"
"502","dewott","water",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/502.png"
"503","samurott","water",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/503.png"
"504","patrat","normal",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/504.png"
"505","watchog","normal",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/505.png"
"506","lillipup","normal",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/506.png"
"507","herdier","normal",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/507.png"
"508","stoutland","normal",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/508.png"
"509","purrloin","dark",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/509.png"
"510","liepard","dark",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/510.png"
"511","pansage","grass",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/511.png"
"512","simisage","grass",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/512.png"
"513","pansear","fire",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/513.png"
"514","simisear","fire",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/514.png"
"515","panpour","water",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/515.png"
"516","simipour","water",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/516.png"
"517","munna","psychic",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/517.png"
"518","musharna","psychic",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/518.png"
"519","pidove","normal","flying","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/519.png"
"520","tranquill","normal","flying","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/520.png"
"521","unfezant","normal","flying","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/521.png"
"522","blitzle","electric",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/522.png"
"523","zebstrika","electric",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/523.png"
"524","roggenrola","rock",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/524.png"
"525","boldore","rock",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/525.png"
"526","gigalith","rock",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/526.png"
"527","woobat","psychic","flying","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/527.png"
"528","swoobat","psychic","flying","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/528.png"
"529","drilbur","ground",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/529.png"
"530","excadrill","ground","steel","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/530.png"
"531","audino","normal",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/531.png"
"532","timburr","fighting",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/532.png"
"533","gurdurr","fighting",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/533.png"
"534","conkeldurr","fighting",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/534.png"
"535","tympole","water",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/535.png"
"536","palpitoad","water","ground","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/536.png"
"537","seismitoad","water","ground","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/537.png"
"538","throh","fighting",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/538.png"
"539","sawk","fighting",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/539.png"
"540","sewaddle","bug","grass","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/540.png"
"541","swadloon","bug","grass","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/541.png"
"542","leavanny","bug","grass","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/542.png"
"543","venipede","bug","poison","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/543.png"
"544","whirlipede","bug","poison","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/544.png"
"545","scolipede","bug","poison","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/545.png"
"546","cottonee","grass","fairy","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/546.png"
"547","whimsicott","grass","fairy","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/547.png"
"548","petilil","grass",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/548.png"
"549","lilligant","grass",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/549.png"
"550","basculin-red-striped","water",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/550.png"
"551","sandile","ground","dark","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/551.png"
"552","krokorok","ground","dark","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/552.png"
"553","krookodile","ground","dark","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/553.png"
"554","darumaka","fire",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/554.png"
"555","darmanitan-standard","fire",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/555.png"
"556","maractus","grass",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/556.png"
"557","dwebble","bug","rock","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/557.png"
"558","crustle","bug","rock","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/558.png"
"559","scraggy","dark","fighting","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/559.png"
"560","scrafty","dark","fighting","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/560.png"
"561","sigilyph","psychic","flying","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/561.png"
"562","yamask","ghost",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/562.png"
"563","cofagrigus","ghost",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/563.png"
"564","tirtouga","water","rock","unova",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/564.png"
"565","carracosta","water","rock","unova",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/565.png"
"566","archen","rock","flying","unova",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/566.png"
"567","archeops","rock","flying","unova",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/567.png"
"568","trubbish","poison",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/568.png"
"569","garbodor","poison",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/569.png"
"570","zorua","dark",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/570.png"
"571","zoroark","dark",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/571.png"
"572","minccino","normal",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/572.png"
"573","cinccino","normal",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/573.png"
"574","gothita","psychic",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/574.png"
"575","gothorita","psychic",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/575.png"
"576","gothitelle","psychic",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/576.png"
"577","solosis","psychic",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/577.png"
"578","duosion","psychic",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/578.png"
"579","reuniclus","psychic",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/579.png"
"580","ducklett","water","flying","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/580.png"
"581","swanna","water","flying","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/581.png"
"582","vanillite","ice",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/582.png"
"583","vanillish","ice",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/583.png"
"584","vanilluxe","ice",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png"
"585","deerling","normal","grass","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/585.png"
"586","sawsbuck","normal","grass","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png"
"587","emolga","electric","flying","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/587.png"
"588","karrablast","bug",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/588.png"
"589","escavalier","bug","steel","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/589.png"
"590","foongus","grass","poison","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/590.png"
"591","amoonguss","grass","poison","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/591.png"
"592","frillish","water","ghost","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/592.png"
"593","jellicent","water","ghost","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/593.png"
"594","alomomola","water",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/594.png"
"595","joltik","bug","electric","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png"
"596","galvantula","bug","electric","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/596.png"
"597","ferroseed","grass","steel","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/597.png"
"598","ferrothorn","grass","steel","unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/598.png"
"599","klink","steel",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/599.png"
"600","klang","steel",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/600.png"
"601","klinklang","steel",NA,"unova",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/601.png"
