Name,Type1,Type2,Region,Legendary,Mythical,Baby,Fossil,Mega,Gmax,Mono_type,Dual_type,Sprite
finneon,water,NA,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/456.png
lumineon,water,NA,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/457.png
mantyke,water,flying,sinnoh,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/458.png
snover,grass,ice,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/459.png
abomasnow,grass,ice,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/460.png
weavile,dark,ice,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/461.png
magnezone,electric,steel,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/462.png
lickilicky,normal,NA,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/463.png
rhyperior,ground,rock,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/464.png
tangrowth,grass,NA,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/465.png
electivire,electric,NA,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/466.png
magmortar,fire,NA,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/467.png
togekiss,fairy,flying,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/468.png
yanmega,bug,flying,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/469.png
leafeon,grass,NA,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/470.png
glaceon,ice,NA,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/471.png
gliscor,ground,flying,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/472.png
mamoswine,ice,ground,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/473.png
porygon-z,normal,NA,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/474.png
gallade,psychic,fighting,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/475.png
probopass,rock,steel,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/476.png
dusknoir,ghost,NA,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/477.png
froslass,ice,ghost,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/478.png
rotom,electric,ghost,sinnoh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/479.png
uxie,psychic,NA,sinnoh,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/480.png
mesprit,psychic,NA,sinnoh,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/481.png
azelf,psychic,NA,sinnoh,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/482.png
dialga,steel,dragon,sinnoh,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/483.png
palkia,water,dragon,sinnoh,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/484.png
heatran,fire,steel,sinnoh,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/485.png
regigigas,normal,NA,sinnoh,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/486.png
giratina-altered,ghost,dragon,sinnoh,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/487.png
cresselia,psychic,NA,sinnoh,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/488.png
phione,water,NA,sinnoh,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/489.png
manaphy,water,NA,sinnoh,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/490.png
darkrai,dark,NA,sinnoh,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/491.png
shaymin-land,grass,NA,sinnoh,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/492.png
arceus,normal,NA,sinnoh,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/493.png
victini,psychic,fire,unova,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/494.png
snivy,grass,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/495.png
servine,grass,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/496.png
serperior,grass,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/497.png
tepig,fire,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/498.png
pignite,fire,fighting,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/499.png
emboar,fire,fighting,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/500.png
oshawott,water,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/501.png
dewott,water,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/502.png
samurott,water,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/503.png
patrat,normal,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/504.png
watchog,normal,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/505.png
lillipup,normal,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/506.png
herdier,normal,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/507.png
stoutland,normal,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/508.png
purrloin,dark,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/509.png
liepard,dark,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/510.png
pansage,grass,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/511.png
simisage,grass,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/512.png
pansear,fire,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/513.png
simisear,fire,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/514.png
panpour,water,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/515.png
simipour,water,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/516.png
munna,psychic,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/517.png
musharna,psychic,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/518.png
pidove,normal,flying,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/519.png
tranquill,normal,flying,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/520.png
unfezant,normal,flying,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/521.png
blitzle,electric,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/522.png
zebstrika,electric,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/523.png
roggenrola,rock,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/524.png
boldore,rock,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/525.png
gigalith,rock,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/526.png
woobat,psychic,flying,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/527.png
swoobat,psychic,flying,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/528.png
drilbur,ground,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/529.png
excadrill,ground,steel,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/530.png
audino,normal,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/531.png
timburr,fighting,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/532.png
gurdurr,fighting,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/533.png
conkeldurr,fighting,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/534.png
tympole,water,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/535.png
palpitoad,water,ground,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/536.png
seismitoad,water,ground,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/537.png
throh,fighting,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/538.png
sawk,fighting,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/539.png
sewaddle,bug,grass,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/540.png
swadloon,bug,grass,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/541.png
leavanny,bug,grass,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/542.png
venipede,bug,poison,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/543.png
whirlipede,bug,poison,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/544.png
scolipede,bug,poison,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/545.png
cottonee,grass,fairy,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/546.png
whimsicott,grass,fairy,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/547.png
petilil,grass,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/548.png
lilligant,grass,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/549.png
basculin-red-striped,water,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/550.png
sandile,ground,dark,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/551.png
krokorok,ground,dark,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/552.png
krookodile,ground,dark,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/553.png
darumaka,fire,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/554.png
darmanitan-standard,fire,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/555.png
maractus,grass,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/556.png
dwebble,bug,rock,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/557.png
crustle,bug,rock,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/558.png
scraggy,dark,fighting,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/559.png
scrafty,dark,fighting,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/560.png
sigilyph,psychic,flying,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/561.png
yamask,ghost,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/562.png
cofagrigus,ghost,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/563.png
tirtouga,water,rock,unova,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/564.png
carracosta,water,rock,unova,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/565.png
archen,rock,flying,unova,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/566.png
archeops,rock,flying,unova,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/567.png
trubbish,poison,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/568.png
garbodor,poison,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/569.png
zorua,dark,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/570.png
zoroark,dark,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/571.png
minccino,normal,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/572.png
cinccino,normal,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/573.png
gothita,psychic,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/574.png
gothorita,psychic,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/575.png
gothitelle,psychic,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/576.png
solosis,psychic,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/577.png
duosion,psychic,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/578.png
reuniclus,psychic,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/579.png
ducklett,water,flying,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/580.png
swanna,water,flying,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/581.png
vanillite,ice,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/582.png
vanillish,ice,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/583.png
vanilluxe,ice,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png
deerling,normal,grass,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/585.png
sawsbuck,normal,grass,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png
emolga,electric,flying,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/587.png
karrablast,bug,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/588.png
escavalier,bug,steel,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/589.png
foongus,grass,poison,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/590.png
amoonguss,grass,poison,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/591.png
frillish,water,ghost,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/592.png
jellicent,water,ghost,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/593.png
alomomola,water,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/594.png
joltik,bug,electric,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png
galvantula,bug,electric,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/596.png
ferroseed,grass,steel,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/597.png
ferrothorn,grass,steel,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/598.png
klink,steel,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/599.png
klang,steel,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/600.png
klinklang,steel,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/601.png
tynamo,electric,NA,unova,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/602.png
